row ID,row m/z,row retention time,PUCE m1.mzML Peak area,PUCE m9.mzML Peak area,PUCE m12.mzML Peak area,PUCE m10.mzML Peak area,PUCE m11.mzML Peak area,PUCE m13.mzML Peak area,PUCE m14.mzML Peak area,PUCE m15.mzML Peak area,PUCE m16.mzML Peak area,PUCE m17.mzML Peak area,PUCE m18.mzML Peak area,PUCE m19.mzML Peak area,PUCE m2.mzML Peak area,PUCE m20.mzML Peak area,PUCE m21.mzML Peak area,PUCE m22.mzML Peak area,PUCE m23.mzML Peak area,PUCE m3.mzML Peak area,PUCE m4.mzML Peak area,PUCE m5.mzML Peak area,PUCE m6.mzML Peak area,PUCE m7.mzML Peak area,PUCE m8.mzML Peak area
487,0,54.33,811503.7929085924,921009.5395357743,54083.00353014825,674478.6129409216,0.0,100535.3214376026,0.0,0.0,0.0,0.0,326202.8436379165,0.0,1045279.0344537664,151542.08388591712,33452.861834434014,0.0,132771.0307575448,1736325.7697424132,504689.8751964968,164556.06715910888,1440958.4079007609,514193.0181627657,483604.6213608824
488,0,54.33,18745.8028204654,119416.76585781408,77378.65626511375,1062053.786261507,1334833.0254078568,0.0,50295.256782589226,0.0,13020.885909000857,337576.8018993416,23173.856845197897,0.0,0.0,92347.84072133068,37305.95833927794,71084.88699120707,0.0,0.0,48327.86385046589,20835.180993508602,14151.397781358566,950222.9401192708,486123.5381019642
489,0,54.42,285768.47361154266,72609.50837003124,1967037.3212610343,29717.014832370176,2430980.803496459,1943172.7747163218,30093.73471311629,1579943.522499695,1517642.1098253638,2826414.3090028567,1088341.869348683,916381.165012512,0.0,1901826.0920679646,767125.2060680216,939229.309195136,1913203.22793177,0.0,486616.3618154759,0.0,0.0,0.0,35329.231552606456
490,0,54.42,247327.3752808433,222525.40170366212,149250.69825866434,232358.39617315747,231232.5211687511,497795.0627681281,303915.2372315378,394459.9529203589,210101.7534653681,308596.7187670736,167961.3823572695,152186.68416691665,0.0,295771.6908801636,178914.27244137673,180772.238495486,0.0,1612642.7655397297,640392.9549773427,272221.8258826879,365333.48564616713,450303.89118046704,279902.7671694859
491,0,54.42,693943.8120757539,9976.244639006429,40774.71999181333,0.0,84583.0961232889,71078.5129613309,36105.30772002259,0.0,68540.3202130702,0.0,47261.35356161818,18337.10554029721,1554113.9241720934,695076.1421780804,46439.98916988769,52871.049602997635,0.0,0.0,2388.2532960921976,358549.9563070039,835239.5677568014,38404.92518132042,0.0
492,0,54.53,8661505.767633803,5304290.066196555,127611.40166908075,7623882.824569344,72789.20440735447,632303.2265557396,5048363.748005989,175933.35340154104,56721.92504886188,126052.80996813493,55417.0787012466,529485.8234580968,8299872.489610557,1045169.7301466024,670014.7517578846,88383.20237648516,2688772.367434976,3063518.115724594,7950154.543043686,4183902.172341735,7995676.33304708,6898231.202155253,6429099.949543458
493,0,54.67,229741.68199460968,2223049.8361561443,4402596.053167711,105703.71383207463,5291448.571631934,4354091.583114744,4356910.342458598,4297866.574558595,4066558.052244504,8225362.079284362,4457094.677929823,0.0,230823.1456033957,1626090.807235623,947209.1619800242,4321437.65597312,20575.31035992884,7185636.7106577335,1769606.0939757118,3112637.370955265,376929.60324068397,951655.092624948,369297.25254050357
494,0,54.67,0.0,998498.050687412,6772867.677114169,0.0,6705481.185246752,6946299.181394374,0.0,5999907.013159775,5880446.934363385,2041105.8767436296,6600329.033222177,5171710.109423809,0.0,1525999.6180160216,6807217.965116997,5330878.391499949,10220.83554581305,0.0,0.0,0.0,115076.08732309064,80311.42292984553,0.0
495,0,54.94,798980.2227047563,952814.8149945593,11483698.113013027,1684850.4072735098,12640368.242355267,12309402.404381596,18020855.29841901,11349516.99390964,5297779.800303021,7211339.215454077,11562864.429626795,6825633.6637410475,2653833.550082277,17579737.93764125,9218474.390919726,4328698.911971012,13464970.107978748,0.0,3170202.3095244924,1783563.190839121,3142077.9072885164,2672065.1260814713,1908708.8028635024
496,0,54.94,157539.8891229294,109194.59836912906,0.0,54138.488056483475,53172.756482425466,286090.25967557053,0.0,95789.9933771552,75933.61198868416,0.0,0.0,0.0,710110.5235948395,168995.45210718212,178548.9910604362,79989.05338811947,0.0,21297717.344239585,2680427.92390839,775320.2929057834,332.2536693677924,1053507.4568767613,0.0
497,0,55.08,117495.24850925681,168717.68644236922,21978.45774586111,122298.44551793489,387347.372708219,3070.6090739022234,0.0,328139.0594910191,434691.98390334117,326155.6105320891,196849.27105678173,0.0,165.04710121934514,190023.2050346472,233074.4130006939,393460.48990635143,0.0,972724.0136809648,600286.5867966507,135454.94559325516,110803.30574788303,245275.92218964797,135022.0539151732
498,0,55.08,570954.03965773,216127.66147279678,0.0,187406.67499947245,224412.48700128973,9554.669794962121,0.0,143337.86090852311,0.0,0.0,0.0,592898.1914275065,11948.458765552656,61298.65840848589,89287.08996437916,50998.34726647418,31771.516501784605,0.0,0.0,0.0,0.0,5067.392729704503,117713.59126318488
499,0,55.08,0.0,40627.29553104484,0.0,48881.89996553536,114175.08803959619,4823.217909639793,858654.6423860053,62970.590165488495,53860.15891390042,143225.61728169295,287045.1207981033,0.0,0.0,169442.22329132466,18039.985385797467,0.0,158538.8764604789,0.0,0.0,0.0,0.0,10104.559017600472,0.0
500,0,55.08,0.0,25705.37503585252,689434.9218094904,0.0,22846.30417881325,0.0,0.0,17939.249426165563,21777.2207125725,2436.211313626473,17034.08685667035,10447.563642468518,0.0,35670.5072432625,0.0,3034.776863056809,55686.69673776509,0.0,0.0,12651.96474144982,3767.6912684445215,0.0,0.0
501,0,55.19,631.7399393750527,4188.418833545416,2445.9705229319297,65580.47867524385,30125.581106503763,16167.62524477694,3761.1142275282923,1011.6228667302037,2045.0710220814906,633.6926601021281,1675.975611887439,75830.1247883486,37160.38344985368,19942443.60462373,6742.943677182183,11455.287272056134,4092.212383380268,1858.8396612713566,28704.04059331692,4694.572262977959,83200722.97232044,2162.784563448856,14707.091159055895
502,0,55.32,4100739.437610668,4633194.209021371,8176569.751345652,4973605.728345373,7273241.432217922,8220940.487040945,6283124.315210549,6759990.236834459,1356753.0384680643,7557016.766528588,508734.52487215406,5985221.598796916,863130.2730560671,0.0,7223791.896094888,1713957.282508021,3427955.015181843,3740972.251759803,4520945.188824594,4400467.607286372,118563.4436335982,4604321.70152337,5309129.25711494
503,0,55.32,5613414.346320027,5464357.45041147,1873833.9537168646,5341308.887668989,2077145.471283252,1846159.2507505056,985760.0139707574,0.0,1573555.004903333,1658135.9571366352,183718.04375812304,1446288.46621401,5962505.837721528,2657960.1276887595,1484358.3921256696,856044.2111854842,4588164.285367881,3987928.9203176633,4118267.80890268,5110745.378076559,823668.3959062271,629305.5307369089,3097530.0351247434
504,0,55.50,674621.1045991938,1743706.1681392272,2724840.257063409,1657822.0827924719,3177584.1244966,3669340.4831367657,5296577.838468773,2013519.8305531275,1315137.7983163395,2107720.620453243,0.0,2077964.172515044,1012658.3838314824,4022019.6999349333,2601219.9983786037,1585831.2745829257,2722443.8324223044,0.0,505979.9698978697,269506.0980592069,185580.62220360173,0.0,239115.4954993785
505,0,55.50,2054395.7964170284,2193911.885737881,1397846.8586018628,1997237.879335627,1699522.5969027616,0.0,0.0,1112432.6401410354,1362146.0113840424,1230659.9304418073,0.0,395183.4300305591,1731122.9706642115,1320964.3551133291,987346.5533978419,792147.5093365033,0.0,5696388.908004979,2443184.6564037343,1366601.5576211526,2590024.892784183,2642457.67530424,2440905.233253367
506,0,55.50,0.0,0.0,806410.905661183,0.0,1061983.6118735042,887021.6884488065,2303188.9985072385,4347517.444882872,926910.5745754665,949734.2311327902,4380643.319674458,1011395.1740347651,0.0,703934.2275511898,779478.3086448866,2234207.98362941,0.0,418816.5182027971,0.0,0.0,0.0,3290846.6795994737,0.0
507,0,55.50,54033.74123269581,624252.9215747521,0.0,0.0,113575.38278915056,597410.5289677929,0.0,147149.89256989365,2676488.2943090443,0.0,7884392.643383917,61947.311900007946,369316.3820813284,0.0,0.0,1840474.2254414042,0.0,0.0,0.0,0.0,0.0,132679.15071856038,429758.5676046782
508,0,55.63,68569.63648168396,859147.7966062357,2061691.5499397262,704010.6267072622,2120996.1665157657,1537093.89207264,2330950.929475229,1513563.5160843944,1078833.5377384385,1687133.6173239597,2066296.4803898963,1656054.9001925576,590339.8060853429,1958183.8643726846,1522580.2815489562,951357.13710272,5497878.502573819,0.0,522315.3934878546,91788.33767081305,65676.00366500314,111210.69195615523,198592.67089491693
509,0,55.63,755033.8886159981,47822.461959783424,60688.555917385565,24335.58512103185,0.0,20466.192497368793,0.0,0.0,17425.62006668205,0.0,55950.135245877165,0.0,4578.6894744070505,1125171.9281022549,0.0,0.0,0.0,843888.8936090284,33147.54342902192,2627.760173315416,466619.1300392697,85429.9959772626,642238.0806338157
510,0,55.77,33709.608693767856,91164.26058001553,252826.89738011538,98318.51335115594,1866467.343605557,932251.2431970572,2757269.3036081064,425100.97553443845,326456.9132256033,604812.5279374415,1129937.3287552455,0.0,0.0,1534401.042790619,0.0,54110.605857637966,0.0,889217.6121238904,328325.84912671964,0.0,309078.3014996292,61614.54752778713,0.0
511,0,55.77,24600.00692000351,0.0,0.0,43135.114081829866,551945.3422980332,0.0,0.0,1180531.5928741742,127002.22570996408,17158.842146539093,0.0,3392737.6084094825,55487.37482062038,0.0,0.0,40093.897129793055,0.0,797468.9228930782,535583.9359224403,29044.978175080516,0.0,176314.15623798425,12318.538977956408
512,0,55.77,0.0,0.0,1300510.4973473717,0.0,0.0,410838.7979021656,286460.5332485328,407282.9920058475,0.0,326405.6037050786,289911.0876177281,635748.2745329711,479816.97171248094,478086.114273649,124494.51149775751,225205.39496337424,1388855.3835708438,0.0,0.0,610.5948243299632,53484.640673892776,0.0,312148.5671181007
513,0,55.77,32502.778934816582,17921.591765556226,0.0,0.0,10410.944176505564,46045.483333038865,0.0,340042.0939427481,135501.57012214104,405961.4028466746,26763.257184478793,0.0,2111.916081531087,359539.5459416053,1113263.92979631,21627.4352392224,0.0,25994.76401945957,918217.771795876,7134.476051945398,30644.06964298915,23928.37890077625,2307.75362921465
514,0,55.86,23056.8724181107,8513.910819351819,1438284.641131795,7538.336176544378,3334305.7893060837,452457.30196411646,27466977.250369914,737223.4662553526,920080.5934582407,634337.0601721392,1336578.8205470124,179.21340691528312,20648.887834602807,1618677.432372729,820908.5055686326,554065.8427901187,1051039.0607132614,232253.72725714807,31665.453652668086,2440.9017187105464,705850.525744948,2004.2233078216068,2941.5982006448016
515,0,56.11,1411999.685430363,1338719.503971218,3098367.4146258244,1268387.9460152076,3042118.3829010064,2951578.3318445063,3325794.1531238426,2880310.9493344217,2794716.448224289,3037591.9044813667,2819306.6247457094,2583058.1266125217,1476896.7940567662,3673622.087363272,2285400.0210462217,2270313.726488217,2331814.107795489,2108154.930340616,1366447.59492267,910514.3197772324,1607985.5888102325,1186153.395890788,1181518.697630517
516,0,56.20,29752384.848553523,30483439.574284986,31767695.339791954,29649220.67174771,2604055.51628393,9579363.18749296,15004396.307193747,0.0,42367976.738547295,2408644.533092056,2069221.9677464115,9717022.06162078,29607347.26498411,7588234.14037303,4652574.0586025985,3941100.66556561,16286202.270467386,28122758.49217279,28514925.479576577,23911012.93553042,32006906.82151406,28277060.36256109,26797106.873458814
517,0,56.20,528275.8976399951,0.0,10529794.761794243,550037.3352148477,3037957.6379060512,293674.9355826041,9544110.71838813,20300505.26024983,1412676.2449183587,27689678.380261727,26643502.17441221,235834.3987428059,1636087.327494774,529647.3109542305,19936774.073823027,17616018.182265256,105537.06102713697,804758.0675188841,708853.9531441717,1061376.1693985185,1638246.1541922174,910393.128064543,1318609.921570631
518,0,56.35,3462449.950700988,2159513.1129076574,4628995.698937857,1277182.4577232993,0.0,9677547.0419489,36934357.57761248,0.0,6180133.65634551,13597673.317075474,14848255.416102106,6299451.418510915,3303592.5842572064,18377158.63935004,5599722.223933074,4810345.594376658,3881159.1508837994,3687106.60210559,4157147.3116368214,2454946.247663096,4168018.1543406458,2519172.9107914777,1416200.674696359
519,0,56.35,48194.63922274106,0.0,330725.2743005416,0.0,47781789.44530056,6994347.771383853,2112181.5832699877,1481688.0751668871,0.0,0.0,0.0,6200992.009937421,0.0,11001912.197809355,0.0,0.0,1434.176693427697,0.0,199311.09537804325,154925.83303337218,232041.90939063375,85102.98604693494,0.0
520,0,56.35,0.0,0.0,2369292.904231959,0.0,18228921.652533364,3291072.5823623724,0.0,25312220.57928342,0.0,5213396.429022969,4583293.745471003,2299584.792354644,0.0,0.0,2997604.2524035913,2435101.562587596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0,56.64,3231906.7720901463,2489968.908179251,1580319.4399987687,2436128.450914949,1429672.8668336715,1368908.2452463494,1165023.3417614878,1267605.951338604,1252475.5657098815,1917565.4913481683,1423892.5361986756,536587.5989951474,2887419.021458644,3470541.1861562096,962369.8314118688,967077.648507904,244082.0550643659,2991373.823778382,2005823.9842320562,2232037.659462765,4751975.613621774,2197858.8811915456,2516551.1765527967
522,0,56.74,1637555.171755586,1885102.4269185248,635446.5866880027,2362510.712806599,572439.2336956047,176216.91912105036,0.0,528981.2216256493,487247.87647951726,711966.8708003224,2610733.3385225344,0.0,942101.6202293136,7288890.138878014,373545.6148324317,682080.1857271132,28478.987732122885,579827.0937090468,2028468.6506084504,5317251.64062202,10861429.58062926,6322418.874865902,1334569.9457120744
523,0,56.74,496321.98090947885,501650.9924259206,1083908.3750696771,240084.2222020538,1154019.055325929,805004.2653658211,7225403.511274112,931798.8431061779,504435.06077505654,778986.0714608186,995237.8267357572,1086289.2377639576,361957.5170570169,765773.5758462978,628156.7304982714,318783.5358041629,1599381.2689864072,313163.5611771321,192816.42086134577,0.0,0.0,0.0,570325.8244441394
524,0,56.92,5092.344798120294,553251.1875516359,2259.884237343849,25465.12746930185,10270.697846428904,2805.398637678519,97261.68516985505,282.5393232393282,5706.079167441412,268972.0675539312,0.0,0.0,677630.3622293264,975.1310409251829,0.0,8009.589146299514,0.0,183.58260764278145,205718.0707056152,536.4454833289196,397704.92392874905,21614.830730361147,5553.906741654339
525,0,56.92,37875.525262606156,0.0,18608.23234182229,2262.428115007268,49327.88811594209,372179.99183749204,276293.880373039,55860.17369288505,128324.96611659425,172176.72422401866,216320.71077067035,0.0,69816.51534524218,178.41131674106694,268966.4713871225,92051.73552050207,0.0,89876.79232909674,0.0,150948.11831395328,0.0,129671.07751694678,0.0
526,0,56.92,0.0,11112.096400707356,120344.72215616913,5325.415607831887,0.0,0.0,0.0,22841.64201392928,96410.95510360238,0.0,37520.969733323254,29745.142443858058,5438.408237717522,81404.01315676626,31849.31101591889,38080.859371816805,520606.168021586,23560.529539500225,74128.48352961321,44825.39577467407,0.0,48298.753623221884,0.0
527,0,56.92,0.0,0.0,0.0,0.0,0.0,0.0,236817.2656906012,0.0,0.0,10203.89226473391,0.0,431528.8346111962,0.0,0.0,0.0,37375.67657637538,12899.268602167991,0.0,0.0,0.0,0.0,21832.62145547024,49267.216776851055
528,0,57.05,5239357.6998092085,7043584.794933626,1487703.0935823363,7503643.227232163,2198597.8540300517,2522803.350713523,1623327.6767381688,1886251.0217698647,3899177.6966910767,3665512.065453545,2163103.3385385782,2096424.3862904264,3494509.8748075617,759843.5550508256,3066519.9007910998,2397856.951229263,1827045.8685604888,3573428.5654811137,3716812.234682782,3926552.710759128,3101368.795780416,5634507.366933082,7229289.951748309
529,0,57.05,206379.45233332601,0.0,3370369.592710192,0.0,2009162.763997187,2195125.605425242,4355162.121104472,1987675.0055112708,1403414.5721282128,2271488.4483701624,3087708.6505665886,2517619.7358161104,1206781.3082190573,4451885.908689203,1667017.2752424015,1309898.0712249752,4521264.396127773,1056034.6929253144,949534.2466509545,626315.6668869025,1117044.7686570294,1462454.342861917,1478557.336843066
530,0,57.30,13040643.786603644,729525.374615494,43072302.74420722,816670.7073492892,149943128.51024637,63439071.44968929,3941899.282165132,83160772.98789842,17497982.040015455,26398756.68259757,45000878.34070208,17121011.4802769,11015638.77108602,61748163.427828394,30619425.78956413,20295350.108497687,24984589.13370401,10718006.86685911,26065375.208726745,7520430.6188679375,18177646.959015355,11414787.82559946,378965.80426431616
531,0,57.41,583984.7802774856,782266.522577725,1626817.228281773,559918.3991599272,1895076.5973294373,1444391.585828516,2410989.5491204686,0.0,915731.84294832,1132412.7640909376,1400863.7627132505,1073588.5774422155,543381.9133711839,1924667.297547312,1311764.1598381451,723615.5304301417,5448974.4989250405,797779.1401440162,659846.6310203876,512114.1576111132,581487.3794969408,684289.5656867396,511803.3636270288
532,0,57.41,57606.75394029498,0.0,0.0,0.0,0.0,0.0,554645.6810515629,22290539.53616902,0.0,0.0,0.0,59042.281959050124,74756.53004734061,0.0,0.0,0.0,342824.89989454014,32111.078380002305,0.0,86363.05374417668,0.0,38122.95851564811,0.0
533,0,57.52,0.0,0.0,500383.8577139261,0.0,0.0,419681.41812278493,0.0,8452613.823869765,270683.6245226565,1012485.7778735721,436527.23824137094,165992.1582737028,0.0,271579.289292992,0.0,219092.39911553558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0,57.52,192764.50697866164,226247.18636088478,644418.7318616096,167037.85975086992,1113706.4405800991,1389227.5663155774,326068.8145971693,0.0,484069.6273449246,733541.0654036616,471283.2567385525,286999.9313204106,249919.3583349822,1587857.3892175974,389573.5259457564,392199.8262162152,0.0,866432.3503861589,356435.85139087064,115560.20011723475,328514.6692389964,138328.87606766645,115299.82372523993
535,0,57.52,0.0,0.0,84533.52858191068,0.0,50419.997331727696,0.0,0.0,0.0,0.0,40465.45316147069,34986.81864429457,88103.19679521775,0.0,19906.637924913503,6767.425040812843,0.0,1955818.6644844369,0.0,0.0,0.0,0.0,0.0,0.0
536,0,57.68,14937.75631480285,15115.578576052169,21941.07015067735,203540.9298553093,0.0,0.0,0.0,0.0,0.0,3490.7676417780967,8563.193906072376,1940.540826329911,649244.2271526478,11471.25785950181,379935.41960646026,0.0,0.0,1210.2902619852036,15431.074496747691,625.7890772855752,258060.0449387281,661079.77264425,356304.0130457658
537,0,57.68,1962.3511727134687,3500.5780194015556,49336.12323417722,6854.7501118632,0.0,0.0,1262844.646589771,18813.63276853565,27595.379616019312,30767.518756514546,13264.76837901973,0.0,5872.859623531917,29314.958269431314,22330.587365823583,7923.82758366394,311606.87484276644,0.0,4818.092584254454,2179.528813430988,0.0,0.0,0.0
538,0,57.68,1538.4751722229016,31352.175222452333,47373.68495492284,35711.389535642214,505277.8796355949,309776.45665367506,0.0,196669.81906091922,61383.14778301707,51777.89787101527,79915.72163169809,0.0,0.0,43490.153578091966,22307.158902999985,18781.875800141323,34979.03823755867,90392.56924071044,509.055137203375,4056.2253160095215,0.0,304441.10263851023,0.0
539,0,57.68,52616.27008233189,16014.479411346587,11596.8746387663,83082.45453053505,0.0,0.0,0.0,26935.91076214472,57716.76323039643,38818.00572808312,61560.552118681124,1192460.9979812384,0.0,16795.68266116456,18631.88498509167,38123.751496301775,14841.444922151968,9295.372666605965,44611.564304014275,2160.799599201958,10171.673829798543,0.0,14943.561760982264
540,0,57.75,3830.546545069427,0.0,355470.9442413193,0.0,423080.6009003112,190428.03856653254,95759.03471954117,0.0,0.0,0.0,763.8024816316906,0.0,4712.79680768252,927.3921330443802,27862.608709274962,141316.60225292586,0.0,0.0,0.0,96.73986621682222,0.0,83339.8079392996,3931.866328146974
541,0,57.75,0.0,279134.5774298461,14619.813050906905,0.0,0.0,27249.884647439176,0.0,3842.8587440470064,0.0,0.0,0.0,58699.24762255673,29096.153230991138,40737.07883877436,28903.94417876895,0.0,15459.857122889849,61433.76359383853,69117.18140630603,449635.27120515076,0.0,0.0,0.0
542,0,57.75,121867.81136168324,37050.92853305752,0.0,0.0,70906.43290034293,0.0,0.0,13549.696940540996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506866.1659617967,0.0,0.0,0.0,81258.11931960232,69191.82963695958
543,0,57.75,0.0,2938.164007138797,335.23851762324915,0.0,0.0,9562.9463097681,77675.18561358168,43326.00663346922,208613.18421314238,0.0,339182.95481279556,0.0,0.0,0.0,0.0,0.0,216153.75106455345,0.0,0.0,0.0,0.0,3629.138976287367,1768.8384411165446
544,0,57.75,0.0,0.0,0.0,1723.4856010938086,0.0,55926.51032113178,0.0,0.0,0.0,645861.4213041861,0.0,0.0,0.0,19468.30187330941,0.0,0.0,0.0,0.0,0.0,10745.348305818781,0.0,0.0,0.0
545,0,57.75,31637.43133994922,0.0,0.0,358228.1331394518,403.0472406363613,0.0,0.0,0.0,0.0,2703.436603293841,0.0,23032.56805452436,29292.80446763971,0.0,0.0,0.0,0.0,0.0,7276.969568560913,0.0,0.0,954.4252291227873,26392.109386041742
546,0,57.84,0.0,485656.0985708367,638777.3458497704,57701.74279560991,0.0,263306.47488658305,811155.9024356508,347088.3487665412,0.0,310777.741300488,652208.833035906,467321.31662818143,141250.45319487696,991062.8359981452,413738.2577701006,143764.41497558632,825699.7191341867,124120.29435865977,128136.64796279359,116356.51306029869,259442.0072485803,113255.87055807534,284836.4690063566
547,0,57.84,636611.7198771315,0.0,36130.74717873666,429221.28130086116,0.0,1026824.4087198323,430183.74551728775,0.0,464782.9447788498,121721.1546511289,106935.40838131556,0.0,65368.39870148683,0.0,0.0,41288.436801577554,12277.430836619737,55734.14800594638,37716.47156355292,40121.16296223951,52814.60555323577,110520.34360843047,66897.48317730929
548,0,57.84,0.0,0.0,79433.32139465,0.0,877767.123881775,15487.816908862942,72903.38205843119,0.0,0.0,0.0,0.0,68861.55227112066,610.2891077868028,0.0,0.0,23630.257136144195,27976.404929515138,0.0,12469.827352200778,15979.634766072757,0.0,0.0,0.0
549,0,58.06,135578.16124972107,1281910.1615065013,172188.5512949981,792241.6746952989,0.0,128893.32277061587,23828.518269622222,348229.81008052896,17703.705675166468,122415.65916861215,0.0,132104.35698918818,0.0,0.0,327016.3356764868,32040.18764966105,0.0,157349.8779814787,275594.978409798,363826.997901304,168899.1969915425,395985.65276413865,870797.0355015731
550,0,58.06,61884.58303242622,213300.93630490496,308338.2449601893,42622.78322311092,295018.55530936556,0.0,891857.8327255725,0.0,115349.79378473404,0.0,293905.15242928854,573163.0255955335,0.0,356893.4371463444,159562.28203244414,5281.275799364645,376628.82975617173,91892.47819522336,108363.41068192683,0.0,79343.72262048988,84194.37463309639,65827.28775805574
551,0,58.06,567182.1425021582,0.0,0.0,15916.806947979185,14056.433003723889,9486.546805399188,0.0,0.0,20246.44262859009,10656.448659502641,0.0,8967.898623356134,993130.4566128644,0.0,30280.98112205489,0.0,8640.621055333511,44153.13818081829,32121.58249689125,42972.223856747965,16317.34073318018,0.0,10849.620860559582
552,0,58.26,45559498.53106439,993363.8032881304,385429880.7649665,585548.1129145385,428405170.3364393,534763095.4057084,54150861.45944436,438340646.81890833,208167262.80312604,432945799.07026553,237675995.7487693,56624414.78096474,58552452.28750485,526507981.19729334,155789977.9520334,406694098.88992834,290348124.1410164,67757231.47884665,78327059.53646505,39187711.5336916,67338085.44428357,39165539.27799949,793410.5261188609
553,0,58.55,136.14186217212247,221.74240357028702,12.191445926793413,38.13813316631843,0.035534468662014866,0.07642500179589264,1092837.2359223587,264.8641257923299,1008.3779614826454,3.893674392336663,398.63079749051053,396279.1335623607,225.90932334212883,741.2870621957811,206.62297169194267,76.46833455501341,22416475.286289137,0.2722787112584956,0.2297217026446445,309.23728584771715,762.3930136966941,0.034059396088962315,341.31576699566057
554,0,58.91,25741847.392481044,355513.23248205846,139099192.7804791,90201.38332664144,223611386.05174124,176004025.78699318,327074175.63037026,192590537.44791356,60333550.75499569,104390276.42292105,132520470.94530818,31829317.94352686,29957725.78963099,209536343.82227543,55323230.90942191,38413405.89396341,80582555.52615434,31781548.615200814,57360046.38919997,18306401.79426942,38532879.34516668,29319771.83326412,213302.1588233831
555,0,59.29,3408007.8636189667,65174.05857455941,44548796.41844725,28361.372755936227,47995985.70196115,52474404.57892439,75001047.23222348,42669220.58965763,19002605.822898354,26217740.78314349,35958374.135867186,12275938.02581602,7946370.088012577,56021828.09326551,25335350.84733145,12217007.31594194,26363516.82412877,8948570.490493134,11463351.969163133,5064212.663988207,10515584.621047672,7476616.451972078,62838.007925994745
556,0,59.58,11270974.997606905,246582.0027100558,88810607.202262,645835.0225291136,139618163.01545775,130303802.53352427,147388158.73689705,97323948.3081724,41045601.24117021,57987594.83674984,100247889.06561688,23095648.30817293,18512065.76861017,132247094.52746108,43650582.56498812,19974067.064825445,50833073.40606695,22033659.146628667,39751218.93787034,14153645.648499412,30155086.02826276,26500731.29924001,898659.4160716003
557,0,59.74,917049.0584528428,774177.1982249054,120437.92469104525,784255.4095045584,105861.080786854,0.0,0.0,0.0,156884.23976416636,57086.85041221307,46244.686727151755,1441203.5595381826,0.0,0.0,324151.0086657264,743925.4923163394,0.0,420371.3920262021,69492.01608995182,366049.9008336989,65584.38497072463,0.0,728647.7385822602
558,0,59.74,0.0,0.0,2052.3132527326075,22117.68339159541,0.0,824159.5115757319,0.0,0.0,201018.62945054832,0.0,18525.81115223736,0.0,0.0,596460.5290227279,355344.38691277674,232036.83256599985,0.0,1242153.0722885027,242426.11567355532,0.0,0.0,0.0,0.0
559,0,59.74,0.0,29023.151184930502,68430.11827857309,0.0,183530.16993618532,36517.93645901757,0.0,551667.3162238841,419682.90434779157,260928.40134604328,401364.38841520646,34243.875061193256,0.0,352197.51329561416,49149.531235979026,590986.0211196415,336230.1751664915,0.0,149430.69774908875,0.0,39475.32444801911,20149.536585771883,0.0
560,0,59.74,5402.513903054758,0.0,5130.008942588549,110280.86982018752,0.0,0.0,5611.132351934289,0.0,12183.934497652626,88533.4574224293,150777.30664695485,0.0,1348615.2265769965,145034.20633281633,8059.7716508857975,584.2139274821874,0.0,707964.6703637573,0.0,11601.216845299326,414602.3197586424,373393.2180534032,3381.5205295450596
561,0,59.74,0.0,4294.907924607372,6569.572580004861,0.0,26670.465631519746,15904.238527131423,913750.0143210988,10693.277561330851,0.0,599.6552604603045,19217.429584533133,15073.350981126408,0.0,0.0,6578.636617588243,0.0,2218.121596763854,0.0,22403.65744951324,0.0,2239.7026647179955,5790.543999578975,946.7752861604382
562,0,60.01,1083666.304093096,2681539.979596916,33933711.23580521,4247276.225518093,29550217.868761424,18896132.30045882,3843972.571307536,16431709.872397302,15564629.216058224,22314563.824289355,14313771.216003535,5253989.8117376,1223305.508555839,35627428.02493813,13525469.140154868,20312248.69299367,10106299.565074483,5189783.117947062,2747385.6781195197,1106688.379587661,0.0,1263204.7591522816,2009195.74930473
563,0,60.01,350972.6534677874,480491.3583507389,268051.8791041151,0.0,0.0,673496.4362337671,2420458.034970032,1676909.7964528296,0.0,206529.28499788675,585299.4178704693,0.0,493950.6613698796,9946900.203430122,844146.9510307205,1085250.208100333,461132.12453902565,0.0,714976.7492534331,534648.4515730727,25165047.81247001,1046350.7147736087,124477.80393620976
564,0,60.15,1167902.7833832195,934318.1516859523,578491.489102555,843738.7778362826,680708.8511129975,322861.2718659204,0.0,577922.8936912111,578703.6062393864,515105.6764615902,878049.014781617,104602.10120013576,1238363.9136334057,291180.422807943,406436.7751820382,318239.78228354285,59845.35017351633,1130231.9906721509,1026349.7337664444,828798.9902692559,1215379.0041934438,974296.0737818764,830829.7849415984
565,0,60.15,0.0,3164.9618039230268,0.0,0.0,740.031953413119,0.0,2635307.2432717583,0.0,0.0,2125.882965126148,19189.981082146118,0.0,0.0,5224.107019876347,3335.326953078485,0.0,573133.3309647584,14764.416831578617,0.0,2236.318915336319,0.0,11258.32517319176,91.846774103225
